FRS_FACILITY_DETAIL_REPORT_URL,REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_LOCATION,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,FEDERAL_FACILITY_CODE,FEDERAL_AGENCY_NAME,TRIBAL_LAND_CODE,TRIBAL_LAND_NAME,CONGRESSIONAL_DIST_NUM,CENSUS_BLOCK_CODE,HUC_CODE,EPA_REGION_CODE,SITE_TYPE_NAME,LOCATION_DESCRIPTION,CREATE_DATE,UPDATE_DATE,US_MEXICO_BORDER_IND,PGM_SYS_ACRNMS,INTEREST_TYPES,NAICS_CODES,NAICS_CODE_DESCRIPTIONS,SIC_CODES,SIC_CODE_DESCRIPTIONS,CONVEYOR,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,lat,long,id,input_address,match_indicator,match_type,matched_address,tiger_line_id,tiger_side
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067031973,110000000000,LAFAYETTE LOUISVILLE BOUNDARY AREA DRAINAGE IMPROVEMENT,HWY 42 AND SPRUCE ST,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,7-Dec-15,1-Apr-16,NA,"NPDES:COR03O469, NPDES:COR03O921",ICIS-NPDES NON-MAJOR,NA,NA,1611,"HIGHWAY AND STREET CONSTRUCTION, EXCEPT ELEVATED HIGHWAYS",ICIS,NA,NA,NA,NA,NA,2524,"HWY 42 AND SPRUCE ST, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071093323,110000000000,LAFAYETTE-LOUISVILLE BOUNDARY AREA,1200 COURTESY RD,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80138,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,8-Oct-21,NA,NA,NPDES:COR413986,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,39.983994,-105.1278,2525,"1200 COURTESY RD, LOUISVILLE, COLORADO, 80138",Match,Non_Exact,"1200 COURTESY RD, LOUISVILLE, CO, 80027",651776290,R
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064767783,110000000000,LANTERNS,HECLA DR AND KAYLIX AVE,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,11-Sep-15,5-Jul-16,NA,NPDES:COR03M498,ICIS-NPDES NON-MAJOR,NA,NA,1522,"GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS, OTHER THAN SINGLE-FAMILY",ICIS,NA,NA,NA,NA,NA,2526,"HECLA DR AND KAYLIX AVE, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110007075226,110000000000,LARCAN TCC INC,650 S TAYLOR AVE,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,7-Oct-16,NA,"AIR:CO0000000801300564, AIRS/AFS:0801300564, RCRAINFO:COD981554215","AIR MINOR, UNSPECIFIED UNIVERSE",334419,OTHER ELECTRONIC COMPONENT MANUFACTURING.,3679,"ELECTRONIC COMPONENTS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.96009,-105.12028,2527,"650 S TAYLOR AVE, LOUISVILLE, COLORADO, 80027",Match,Exact,"650 S TAYLOR AVE, LOUISVILLE, CO, 80027",188169370,R
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110037382445,110000000000,LOCKHEED MARTIN COHERENT TECHNOLOGIES,135 S TAYLOR,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,15-Dec-08,26-Jan-12,NA,RCRAINFO:COR000219774,OTHER HAZARDOUS WASTE ACTIVITIES,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,NA,NA,2528,"135 S TAYLOR, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002981701,110000000000,LOUISVILLE CITY OF,1600 EMPIRE RD,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,3-Dec-14,NA,RCRAINFO:COD982649071,UNSPECIFIED UNIVERSE,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,NA,NA,2529,"1600 EMPIRE RD, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064779413,110000000000,LOUISVILLE CITY SERVICES FACILITY,104 ST AND DILLON RD,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,11-Sep-15,7-Oct-15,NA,NPDES:COR03M823,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,NA,NA,NA,NA,NA,2530,"104 ST AND DILLON RD, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070709736,110000000000,LOUISVILLE CORPORATE CAMPUS AT COLORADO TECH CENTER,10101 DILLON RD,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,NA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,6-Apr-20,NA,NA,NPDES:COG076923,ICIS-NPDES NON-MAJOR,NA,NA,1542,"GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,NA,NA,2531,"10101 DILLON RD, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070204330,110000000000,LOUISVILLE CORPORATE CAMPUS AT CTC,TECH CT AND DILLON RD,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,2-Mar-18,NA,NA,"NPDES:COR03S260, NPDES:COR402871",ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,NA,NA,NA,NA,NA,2532,"TECH CT AND DILLON RD, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110037274712,110000000000,LOUISVILLE DILLON ROAD IMP.,BILLON ROAD AND PIERCE STREET,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,NA,0,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,LOUISVILLE DILLON ROAD IMP.,23-Nov-08,11-Jan-16,NA,NPDES:COG072748,ICIS-NPDES NON-MAJOR,NA,NA,1629,"HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",ICIS,UNKNOWN,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,2533,"BILLON ROAD AND PIERCE STREET, LOUISVILLE, COLORADO, 0",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070545725,110000000000,LOUISVILLE ELEMENTARY SCHOOL,400 HUTCHINSON ST,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,7-May-19,NA,NA,"NPDES:COR03V053, NPDES:COR405137",ICIS-NPDES NON-MAJOR,NA,NA,8211,ELEMENTARY AND SECONDARY SCHOOLS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,39.974743,-105.13737,2534,"400 HUTCHINSON ST, LOUISVILLE, COLORADO, 80027",Match,Exact,"400 HUTCHINSON ST, LOUISVILLE, CO, 80027",220749216,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002970063,110000000000,LOUISVILLE MIDDLE SCHOOL,1341 MAIN ST,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,3-Sep-16,NA,"NPDES:COR03P231, RCRAINFO:COD100614940","ICIS-NPDES NON-MAJOR, UNSPECIFIED UNIVERSE",NA,NA,"1629, 8211","ELEMENTARY AND SECONDARY SCHOOLS, HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.98308,-105.13217,2535,"1341 MAIN ST, LOUISVILLE, COLORADO, 80027",Match,Exact,"1341 MAIN ST, LOUISVILLE, CO, 80027",188166353,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043733886,110000000000,LOUISVILLE MS4,VARIOUS LOCATIONS,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,NA,80301,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,29-Aug-11,5-Jul-16,NA,NPDES:COR090017,"ICIS-NPDES NON-MAJOR, PHASE II MS4",NA,NA,9511,AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT,ICIS,NA,CENTER OF A FACILITY OR STATION,NA,NA,NA,2536,"VARIOUS LOCATIONS, LOUISVILLE, COLORADO, 80301",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110055974389,110000000000,LOUISVILLE STP,1601 EMPIRE RD,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,26-Sep-13,21-Dec-13,NA,"NPDES:COE005000, NPDES:COR901362","ICIS-NPDES NON-MAJOR, STORM WATER INDUSTRIAL",NA,NA,4952,SEWERAGE SYSTEMS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,2537,"1601 EMPIRE RD, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038694650,110000000000,LOUISVILLE TIRE AND AUTO CENTER,1190 GRIFFITH STREET,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,BROWNFIELDS SITE,NA,24-Jun-09,24-Sep-14,NA,ACRES:16010,BROWNFIELDS PROPERTY,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.983646,-105.130684,2538,"1190 GRIFFITH STREET, LOUISVILLE, COLORADO, 80027",Match,Exact,"1190 GRIFFITH ST, LOUISVILLE, CO, 80027",188166379,R
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064744736,110000000000,LOUISVILLE WASTWATER TREATMENT PLANT,1555 EMPIRE RD,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,11-Sep-15,1-Apr-16,NA,"NPDES:COG075240, NPDES:COR03N897",ICIS-NPDES NON-MAJOR,NA,NA,"1799, 4952","SEWERAGE SYSTEMS, SPECIAL TRADE CONTRACTORS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,NA,NA,2539,"1555 EMPIRE RD, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000511571,110000000000,LOUISVILLE WATER TREATMENT PLANT - NORTH PLANT,1955 NORTH WASHINGTON,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027-1136,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,3-May-15,NA,"ICIS:600037530, NPDES:COR414039","ENFORCEMENT/COMPLIANCE ACTIVITY, ICIS-NPDES NON-MAJOR",221310,WATER SUPPLY AND IRRIGATION SYSTEMS.,"1629, 4952","HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED, SEWERAGE SYSTEMS",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,39.98875,-105.15415,2540,"1955 NORTH WASHINGTON, LOUISVILLE, COLORADO, 80027-1136",Match,Non_Exact,"1955 N WASHINGTON AVE, LOUISVILLE, CO, 80027",220747142,R
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002997348,110000000000,"LOWES HIW, INC- LOWES OF LOUISVILLE #220",1171 DILLON RD,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027-9444,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,1-Jun-17,NA,"AIR:CO0000000801301368, AIRS/AFS:0801301368, EIS:12827911, RCRAINFO:COR000006742","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR, SQG","441110, 444110","HOME CENTERS., NEW CAR DEALERS.",5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.96126,-105.1639,2541,"1171 DILLON RD, LOUISVILLE, COLORADO, 80027-9444",Match,Non_Exact,"1171 W DILLON RD, LOUISVILLE, CO, 80027",642890754,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071190610,110000000000,LOXO ONCOLOGY INC,600 TECH CT,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,NA,NA,NA,8,STATIONARY,NA,13-Jan-22,NA,NA,RCRAINFO:COR000255596,UNSPECIFIED UNIVERSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2542,"600 TECH CT, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002959610,110000000000,MARK WILLIAMS ENTERPRISES INC,765 S PIERCE AVE,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,3-May-15,NA,"NPDES:COP900559, RCRAINFO:CO0000278697","ICIS-NPDES MINOR, UNSPECIFIED UNIVERSE",NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.958626,-105.121574,2543,"765 S PIERCE AVE, LOUISVILLE, COLORADO, 80027",Match,Non_Exact,"765 S PIERCE AVE, LOUISVILLE, CO, 80027",188169368,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064762092,110000000000,MCCASLIN MARKETPLACE,994 W DILLON RD,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,11-Sep-15,3-Sep-16,NA,NPDES:COR03O326,ICIS-NPDES NON-MAJOR,NA,NA,"1542, 1629","GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS, OTHER THAN INDUSTRIAL BUILDINGS AND WAREHOUSES, HEAVY CONSTRUCTION, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.960426,-105.16262,2544,"994 W DILLON RD, LOUISVILLE, COLORADO, 80027",Match,Exact,"994 DILLON RD, LOUISVILLE, CO, 80027",220754698,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071074661,110000000000,MEDTRONIC,1418 ARTHUR AVE,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,6-Aug-21,NA,NA,NPDES:CONOX0502,ICIS-NPDES NON-MAJOR,NA,NA,3844,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION APPARATUS,ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,2545,"1418 ARTHUR AVE, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071077399,110000000000,MEDTRONIC NAVIGATION,826 COAL CREEK CIR,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,6-Aug-21,NA,NA,"NPDES:CONOX0248, NPDES:CONOX0407",ICIS-NPDES NON-MAJOR,NA,NA,3844,X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION APPARATUS,ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,39.958157,-105.15748,2546,"826 COAL CREEK CIR, LOUISVILLE, COLORADO, 80027",Match,Exact,"826 COAL CREEK CIR, LOUISVILLE, CO, 80027",188228614,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110000859642,110000000000,MKE - QUANTUM COMPONENTS,2270 S 88TH ST,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,31-Dec-15,NA,"RCRAINFO:COD983791054, RCRAINFO:COD983798703, TRIS:80028QNTMP2270S","TRI REPORTER, UNSPECIFIED UNIVERSE",334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.,3674,SEMICONDUCTORS AND RELATED DEVICES,FRS-TRIS,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.94787,-105.14696000000001,2547,"2270 S 88TH ST, LOUISVILLE, COLORADO, 80027",Match,Non_Exact,"2270 S 88TH ST, LOUISVILLE, CO, 80027",637069453,R
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002004474,110000000000,MKE - QUANTUM CORPATION (WAS PERIPHERA,1450 INFINITE DR,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027-9440,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,1-Jun-17,NA,"AIR:CO0000000801300593, AIRS/AFS:0801300593, EIS:1344311","AIR EMISSIONS CLASSIFICATION UNKNOWN, AIR MINOR",334413,SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING.,3674,SEMICONDUCTORS AND RELATED DEVICES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.967926,-105.17281,2548,"1450 INFINITE DR, LOUISVILLE, COLORADO, 80027-9440",Match,Exact,"1450 INFINITE DR, LOUISVILLE, CO, 80027",188189119,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070431083,110000000000,MOLECULAR PRODUCTS INC,633 CTC BLVD,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,NA,NA,NA,8,STATIONARY,NA,31-Dec-18,NA,NA,RCRAINFO:COR000245878,SQG,325180,NA,NA,NA,NA,NA,NA,NA,NA,NA,2549,"633 CTC BLVD, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070504370,110000000000,MONARCH HIGH SCHOOL,329 CAMPUS DR,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,4-Feb-19,NA,NA,"NPDES:COR03S922, NPDES:COR401845",ICIS-NPDES NON-MAJOR,NA,NA,8211,ELEMENTARY AND SECONDARY SCHOOLS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,39.95067,-105.141235,2550,"329 CAMPUS DR, LOUISVILLE, COLORADO, 80027",Match,Exact,"329 CAMPUS DR, LOUISVILLE, CO, 80027",220748481,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002958595,110000000000,NEODATA - LOUISVILLE,833 W SOUTH BOULDER RD,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027-2499,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,17-Oct-17,NA,RCRAINFO:CO0000090688,UNSPECIFIED UNIVERSE,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,NA,NA,2551,"833 W SOUTH BOULDER RD, LOUISVILLE, COLORADO, 80027-2499",Tie,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110002958540,110000000000,NEODATA CENTENNIAL,333 CENTENNIAL BLVD,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,1-Mar-00,26-Jan-12,NA,RCRAINFO:CO0000084012,UNSPECIFIED UNIVERSE,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,2552,"333 CENTENNIAL BLVD, LOUISVILLE, COLORADO, 80027",Tie,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110064736228,110000000000,NORTH END SUBD,BOULDER RD AND PLAZA DR,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,11-Sep-15,7-Oct-16,NA,"NPDES:COR03B442, NPDES:COR404001",ICIS-NPDES NON-MAJOR,NA,NA,1521,GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES,ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,2553,"BOULDER RD AND PLAZA DR, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038610394,110000000000,OHMEDA,1315 W CENTURY DR,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,800279433,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,23-Jun-09,7-Oct-16,NA,"AIR:CO0000000801300611, AIRS/AFS:0801300611",AIR MINOR,334510,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING.,3845,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.969627,-105.17038,2554,"1315 W CENTURY DR, LOUISVILLE, COLORADO, 800279433",Match,Non_Exact,"1315 W CENTURY DR, LOUISVILLE, CO, 80027",647476223,R
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038694641,110000000000,OLD  SAUSAGE AND LOUISVILLE STORE AND LOCK,1219 COURTESY ROAD,NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,BROWNFIELDS SITE,NA,24-Jun-09,24-Sep-14,NA,ACRES:16009,BROWNFIELDS PROPERTY,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.981937,-105.12783,2555,"1219 COURTESY ROAD, LOUISVILLE, COLORADO, 80027",Match,Exact,"1219 COURTESY RD, LOUISVILLE, CO, 80027",220749352,L
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071096859,110000000000,ONPOINT DIGITAL SOLUTIONS,331 S 104 ST STE 100,NA,LOUISVILLE,BOULDER,CO013,CO,COLORADO,USA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,8-Oct-21,NA,NA,NPDES:CONOX0774,ICIS-NPDES NON-MAJOR,NA,NA,3577,"COMPUTER PERIPHERAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED",ICIS,GPS - UNSPECIFIED,CENTER OF A FACILITY OR STATION,NA,NA,NA,2556,"331 S 104 ST STE 100, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038694632,110000000000,PDI TRUST PROPERTY,"1301,1313,1331,1341 CANNON ST & 1000 GRIFFITH ST",NA,LOUISVILLE,BOULDER,8013,CO,COLORADO,UNITED STATES,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,BROWNFIELDS SITE,NA,24-Jun-09,24-Sep-14,NA,ACRES:16008,BROWNFIELDS PROPERTY,NA,NA,NA,NA,ACRES,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,NA,NA,NA,2557,"1301,1313,1331,1341 CANNON ST & 1000 GRIFFITH ST, LOUISVILLE, COLORADO, 80027",No_Match,NA,NA,NA,NA
https://ofmpub.epa.gov/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045469408,110000000000,PEDRO'S QUALITY PAINTING INC,508 DAHLIA WAY,NA,LOUISVILLE,BOULDER,NA,CO,COLORADO,NA,80027,NA,NA,NA,NA,2,80100000000000,10190005,8,STATIONARY,NA,9-May-12,3-May-15,NA,ICIS:3000007635,ENFORCEMENT/COMPLIANCE ACTIVITY,NA,NA,NA,NA,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,NA,39.968327,-105.13712,2558,"508 DAHLIA WAY, LOUISVILLE, COLORADO, 80027",Match,Exact,"508 DAHLIA WAY, LOUISVILLE, CO, 80027",188166471,L
